,perturbs,loss
242399,807,0.3110892176628113
242699,808,0.311097115278244
242999,809,0.3111104369163513
243299,810,0.31110793352127075
243599,811,0.3111098110675812
243899,812,0.31111785769462585
244199,813,0.3111129105091095
244499,814,0.3111147880554199
244799,815,0.3111151158809662
245099,816,0.31111738085746765
245399,817,0.31113117933273315
245699,818,0.31113266944885254
245999,819,0.3111536502838135
246299,820,0.31115564703941345
246599,821,0.3111584186553955
246899,822,0.31116989254951477
247199,823,0.31117361783981323
247499,824,0.3111870586872101
247799,825,0.3111898601055145
248099,826,0.31119412183761597
248399,827,0.31118905544281006
248699,828,0.31116998195648193
248999,829,0.31118422746658325
249299,830,0.3116835057735443
249599,831,0.3117015063762665
249899,832,0.3117015063762665
250199,833,0.3117026090621948
250499,834,0.311710387468338
250799,835,0.3117124140262604
251099,836,0.31169232726097107
251399,837,0.31169968843460083
251699,838,0.3116913437843323
251999,839,0.3116852641105652
252299,840,0.3116825819015503
252599,841,0.31169864535331726
252899,842,0.311689555644989
253199,843,0.31169310212135315
253499,844,0.31168705224990845
253799,845,0.31170782446861267
254099,846,0.31170815229415894
254399,847,0.31170356273651123
254699,848,0.3117082118988037
254999,849,0.3117084801197052
255299,850,0.31170880794525146
255599,851,0.31170961260795593
255899,852,0.31170791387557983
256199,853,0.31172168254852295
256499,854,0.31173670291900635
256799,855,0.31173551082611084
257099,856,0.311752587556839
257399,857,0.3112848997116089
257699,858,0.311287522315979
257999,859,0.31129536032676697
258299,860,0.3112742304801941
258599,861,0.31126877665519714
258899,862,0.31128576397895813
259199,863,0.3112923204898834
259499,864,0.31130361557006836
259799,865,0.3112877905368805
260099,866,0.3113020956516266
260399,867,0.3112947940826416
260699,868,0.31127917766571045
260999,869,0.3112979233264923
261299,870,0.31079235672950745
261599,871,0.31079328060150146
261899,872,0.3107994496822357
262199,873,0.31081053614616394
262499,874,0.31081992387771606
262799,875,0.3108202815055847
263099,876,0.310827374458313
263399,877,0.3108336329460144
263699,878,0.3108185827732086
263999,879,0.31079864501953125
264299,880,0.31080561876296997
264599,881,0.31079089641571045
264899,882,0.31028875708580017
265199,883,0.3102901875972748
265499,884,0.31027770042419434
265799,885,0.31027811765670776
266099,886,0.3102695345878601
266399,887,0.3102647066116333
266699,888,0.31025972962379456
266999,889,0.31024545431137085
267299,890,0.3102606236934662
267599,891,0.3102676570415497
267899,892,0.3102729618549347
268199,893,0.3102729618549347
268499,894,0.3102814853191376
268799,895,0.310286283493042
269099,896,0.31025534868240356
269399,897,0.31025928258895874
269699,898,0.3102667033672333
269999,899,0.3102714419364929
270299,900,0.3102587163448334
270599,901,0.31029897928237915
270899,902,0.3103013038635254
271199,903,0.31032195687294006
271499,904,0.3103261888027191
271799,905,0.3098359704017639
272099,906,0.30986443161964417
272399,907,0.3098621070384979
272699,908,0.30985602736473083
272999,909,0.3103973865509033
273299,910,0.3104221522808075
273599,911,0.31041622161865234
273899,912,0.3104309141635895
274199,913,0.31043240427970886
274499,914,0.3104405403137207
274799,915,0.3104426860809326
275099,916,0.3104172348976135
275399,917,0.3104200065135956
275699,918,0.3104168772697449
275999,919,0.3104163706302643
276299,920,0.31094300746917725
276599,921,0.3109388053417206
276899,922,0.3109477162361145
277199,923,0.3109654188156128
277499,924,0.3109716773033142
277799,925,0.31096723675727844
278099,926,0.31095725297927856
278399,927,0.31097322702407837
278699,928,0.3109576404094696
278999,929,0.3109413683414459
279299,930,0.3109476864337921
279599,931,0.31095221638679504
279899,932,0.31097784638404846
280199,933,0.31096288561820984
280499,934,0.3109750747680664
280799,935,0.3109651505947113
281099,936,0.31095725297927856
281399,937,0.3109577000141144
281699,938,0.310952365398407
281999,939,0.3109546899795532
282299,940,0.31096670031547546
282599,941,0.31095820665359497
282899,942,0.31096765398979187
283199,943,0.3109737038612366
283499,944,0.31096696853637695
283799,945,0.31097114086151123
284099,946,0.31096160411834717
284399,947,0.3109637200832367
284699,948,0.3114526867866516
284999,949,0.31095266342163086
285299,950,0.3104494512081146
285599,951,0.31094759702682495
285899,952,0.310443252325058
286199,953,0.3104572296142578
286499,954,0.31045907735824585
286799,955,0.31044724583625793
287099,956,0.3109191358089447
287399,957,0.31143826246261597
287699,958,0.3109567165374756
287999,959,0.3109673857688904
288299,960,0.31095248460769653
288599,961,0.3109517991542816
288899,962,0.31094032526016235
289199,963,0.3114466965198517
289499,964,0.31096190214157104
289799,965,0.3109852373600006
290099,966,0.3104700446128845
290399,967,0.31047770380973816
290699,968,0.310959130525589
290999,969,0.31046953797340393
291299,970,0.3109741806983948
291599,971,0.31147846579551697
291899,972,0.31098997592926025
292199,973,0.3114839792251587
292499,974,0.3114854693412781
292799,975,0.3114863336086273
293099,976,0.31199756264686584
293399,977,0.31199201941490173
293699,978,0.3120129704475403
293999,979,0.31202366948127747
294299,980,0.31201958656311035
294599,981,0.311525821685791
294899,982,0.31152817606925964
295199,983,0.3120350241661072
295499,984,0.31203389167785645
295799,985,0.3120378255844116
296099,986,0.31154385209083557
296399,987,0.3110422194004059
296699,988,0.31153976917266846
296999,989,0.3115420937538147
297299,990,0.31153589487075806
297599,991,0.311536580324173
297899,992,0.31153604388237
298199,993,0.31154441833496094
298499,994,0.31154265999794006
298799,995,0.3115466237068176
299099,996,0.31149348616600037
299399,997,0.3114926815032959
299699,998,0.31149956583976746
299999,999,0.31149107217788696
