,perturbs,loss
276799,691,0.3923523724079132
277199,692,0.39238375425338745
277599,693,0.39242854714393616
277999,694,0.39245209097862244
278399,695,0.3924841582775116
278799,696,0.3924807012081146
279199,697,0.3925018608570099
279599,698,0.3925262689590454
279999,699,0.3925347626209259
280399,700,0.39257991313934326
280799,701,0.3926261365413666
281199,702,0.3926492929458618
281599,703,0.3926626145839691
281999,704,0.39270225167274475
282399,705,0.3927260935306549
282799,706,0.392746239900589
283199,707,0.3927798271179199
283599,708,0.39280304312705994
283999,709,0.3928106129169464
284399,710,0.3928438425064087
284799,711,0.39285534620285034
285199,712,0.3928859233856201
285599,713,0.39292392134666443
285999,714,0.39294132590293884
286399,715,0.3929723799228668
286799,716,0.39298874139785767
287199,717,0.39302077889442444
287599,718,0.3930492103099823
287999,719,0.3930714428424835
288399,720,0.3930985927581787
288799,721,0.39310967922210693
289199,722,0.393115758895874
289599,723,0.3931495249271393
289999,724,0.3931950628757477
290399,725,0.3932483494281769
290799,726,0.39327552914619446
291199,727,0.3933030664920807
291599,728,0.393325537443161
291999,729,0.39333996176719666
292399,730,0.39335599541664124
292799,731,0.39380818605422974
293199,732,0.393829882144928
293599,733,0.39386531710624695
293999,734,0.39389076828956604
294399,735,0.3943180739879608
294799,736,0.394357293844223
295199,737,0.39440345764160156
295599,738,0.39442428946495056
295999,739,0.3944343328475952
296399,740,0.3944641649723053
296799,741,0.39448487758636475
297199,742,0.39494115114212036
297599,743,0.39498409628868103
297999,744,0.39500030875205994
298399,745,0.3950302302837372
298799,746,0.3950504660606384
299199,747,0.39462435245513916
299599,748,0.39463961124420166
299999,749,0.39465397596359253
300399,750,0.39468592405319214
300799,751,0.39472299814224243
301199,752,0.394746869802475
301599,753,0.39473646879196167
301999,754,0.39475491642951965
302399,755,0.394787460565567
302799,756,0.39481690526008606
303199,757,0.394837886095047
303599,758,0.3948532044887543
303999,759,0.3948522210121155
304399,760,0.39487648010253906
304799,761,0.39490804076194763
305199,762,0.39493218064308167
305599,763,0.3949649930000305
305999,764,0.395005464553833
306399,765,0.39503833651542664
306799,766,0.39506593346595764
307199,767,0.3950943946838379
307599,768,0.3951234221458435
307999,769,0.39517179131507874
308399,770,0.39519765973091125
308799,771,0.3952164649963379
309199,772,0.39523449540138245
309599,773,0.39527249336242676
309999,774,0.3953095078468323
310399,775,0.39535897970199585
310799,776,0.3953690230846405
311199,777,0.3953813910484314
311599,778,0.3953842222690582
311999,779,0.3954029679298401
312399,780,0.39542776346206665
312799,781,0.3954492211341858
313199,782,0.3954908847808838
313599,783,0.3955202102661133
313999,784,0.3955429494380951
314399,785,0.39557719230651855
314799,786,0.3955996036529541
315199,787,0.39562416076660156
315599,788,0.39563703536987305
315999,789,0.39568349719047546
316399,790,0.3957153856754303
316799,791,0.39574486017227173
317199,792,0.3957682251930237
317599,793,0.3958102762699127
317999,794,0.395842969417572
318399,795,0.39544737339019775
318799,796,0.39546218514442444
319199,797,0.3954962491989136
319599,798,0.39553046226501465
319999,799,0.39556169509887695
320399,800,0.3955904543399811
320799,801,0.39559733867645264
321199,802,0.395632266998291
321599,803,0.39565974473953247
321999,804,0.39568769931793213
322399,805,0.3957272469997406
322799,806,0.3957495093345642
323199,807,0.39579105377197266
323599,808,0.3958132266998291
323999,809,0.3958362340927124
324399,810,0.39585456252098083
324799,811,0.39586466550827026
325199,812,0.39587804675102234
325599,813,0.3959044814109802
325999,814,0.3959324061870575
326399,815,0.3955332636833191
326799,816,0.3955475389957428
327199,817,0.3955533504486084
327599,818,0.3956095576286316
327999,819,0.39563310146331787
328399,820,0.39565742015838623
328799,821,0.3956914246082306
329199,822,0.3957291841506958
329599,823,0.3957483172416687
329999,824,0.3957924246788025
330399,825,0.39582592248916626
330799,826,0.39585521817207336
331199,827,0.3958747982978821
331599,828,0.3959011137485504
331999,829,0.39591464400291443
332399,830,0.39593014121055603
332799,831,0.39594799280166626
333199,832,0.39598241448402405
333599,833,0.396005779504776
333999,834,0.3960466682910919
334399,835,0.39606547355651855
334799,836,0.39606738090515137
335199,837,0.3960922062397003
335599,838,0.39612409472465515
335999,839,0.3961654603481293
336399,840,0.39617112278938293
336799,841,0.3961848318576813
337199,842,0.3962051570415497
337599,843,0.39624351263046265
337999,844,0.39627373218536377
338399,845,0.39631757140159607
338799,846,0.3963799774646759
339199,847,0.3964134752750397
339599,848,0.3964156210422516
339999,849,0.39645180106163025
340399,850,0.3964666426181793
340799,851,0.3964991271495819
341199,852,0.3965248763561249
341599,853,0.39655590057373047
341999,854,0.39658746123313904
342399,855,0.396592915058136
342799,856,0.39663705229759216
343199,857,0.3966755270957947
343599,858,0.39670971035957336
343999,859,0.3967578113079071
344399,860,0.39678677916526794
344799,861,0.3967960476875305
345199,862,0.3968258798122406
345599,863,0.396830290555954
345999,864,0.39685115218162537
346399,865,0.3968716263771057
346799,866,0.3968825042247772
347199,867,0.3969113230705261
347599,868,0.3969441056251526
347999,869,0.39697617292404175
348399,870,0.39698249101638794
348799,871,0.3970123827457428
349199,872,0.3970200717449188
349599,873,0.39706647396087646
349999,874,0.39706337451934814
350399,875,0.3970942795276642
350799,876,0.39709675312042236
351199,877,0.3971308469772339
351599,878,0.39717572927474976
351999,879,0.39719924330711365
352399,880,0.39724069833755493
352799,881,0.3972609341144562
353199,882,0.3972824811935425
353599,883,0.39732101559638977
353999,884,0.39737462997436523
354399,885,0.39741379022598267
354799,886,0.3974410891532898
355199,887,0.3974766731262207
355599,888,0.3975156843662262
355999,889,0.3975559175014496
356399,890,0.3975776135921478
356799,891,0.3971754312515259
357199,892,0.3971846103668213
357599,893,0.39720839262008667
357999,894,0.3972472846508026
358399,895,0.39726462960243225
358799,896,0.3973101079463959
359199,897,0.39732545614242554
359599,898,0.3973485827445984
359999,899,0.39737361669540405
360399,900,0.3973865807056427
360799,901,0.39742162823677063
361199,902,0.39744865894317627
361599,903,0.39748242497444153
361999,904,0.3974955379962921
362399,905,0.3975202143192291
362799,906,0.39754435420036316
363199,907,0.3975647985935211
363599,908,0.3975878059864044
363999,909,0.39762046933174133
364399,910,0.3976728320121765
364799,911,0.3976936638355255
365199,912,0.3977137506008148
365599,913,0.3977490961551666
365999,914,0.39776912331581116
366399,915,0.39778515696525574
366799,916,0.3978114724159241
367199,917,0.3978278934955597
367599,918,0.3978612422943115
367999,919,0.3978891670703888
368399,920,0.39791202545166016
368799,921,0.3979252576828003
369199,922,0.39794498682022095
369599,923,0.3979692757129669
369999,924,0.3979850709438324
370399,925,0.39801111817359924
370799,926,0.3980299234390259
371199,927,0.3980558514595032
371599,928,0.3980616331100464
371999,929,0.3980942368507385
372399,930,0.3981110155582428
372799,931,0.3981144428253174
373199,932,0.3981224000453949
373599,933,0.39814522862434387
373999,934,0.39814990758895874
374399,935,0.39816978573799133
374799,936,0.3981960713863373
375199,937,0.39821717143058777
375599,938,0.3982337415218353
375999,939,0.3982701599597931
376399,940,0.39830920100212097
376799,941,0.3983238935470581
377199,942,0.39835137128829956
377599,943,0.3979453146457672
377999,944,0.3979830741882324
378399,945,0.39843857288360596
378799,946,0.3988693654537201
379199,947,0.39888298511505127
379599,948,0.39892691373825073
379999,949,0.39896252751350403
380399,950,0.39897310733795166
380799,951,0.399008572101593
381199,952,0.39902108907699585
381599,953,0.3990541398525238
381999,954,0.39905890822410583
382399,955,0.39906734228134155
382799,956,0.39907288551330566
383199,957,0.3990849256515503
383599,958,0.399099200963974
383999,959,0.39914241433143616
384399,960,0.3991650938987732
384799,961,0.3991760313510895
385199,962,0.39919719099998474
385599,963,0.3992125689983368
385999,964,0.39922261238098145
386399,965,0.3992440402507782
386799,966,0.39928117394447327
387199,967,0.3993070125579834
387599,968,0.3993479609489441
387999,969,0.3993660807609558
388399,970,0.39939501881599426
388799,971,0.39941081404685974
389199,972,0.3994370698928833
389599,973,0.3994750678539276
389999,974,0.39951997995376587
390399,975,0.39953190088272095
390799,976,0.3995518684387207
391199,977,0.3995629847049713
391599,978,0.3995874226093292
391999,979,0.3996225595474243
392399,980,0.39966753125190735
392799,981,0.39969247579574585
393199,982,0.3997318148612976
393599,983,0.3997775614261627
393999,984,0.399793416261673
394399,985,0.3998197615146637
394799,986,0.3998381197452545
395199,987,0.3998497426509857
395599,988,0.3998872637748718
395999,989,0.3999093770980835
396399,990,0.3999250829219818
396799,991,0.3999445140361786
397199,992,0.39997828006744385
397599,993,0.39999642968177795
397999,994,0.4000258445739746
398399,995,0.40004515647888184
398799,996,0.4000720977783203
399199,997,0.4001023471355438
399599,998,0.40014320611953735
399999,999,0.4001697599887848
